route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
DUA80085454278791,DUA854,"L","Travaux Saint-Cloud - Versailles Rive Droite","",3,,7584BC,FFFFFF
DUA80085454278551,DUA854,"L","Travaux Sartrouville - Cergy Le Haut","",3,,7584BC,FFFFFF
DUA80085454278731,DUA854,"L","Travaux St Germain Grande Ceinture - St Nom la Bretèche Forêt de Marly","",3,,7584BC,FFFFFF
DUA8008545426022,DUA854,"L","Cergy le Haut - Sartrouville (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426084,DUA854,"L","Cergy le Haut - Sartrouville via Poissy (Bus de Substitution)","",3,,7584BC,FFFFFF
DUA8008545426042,DUA854,"L","Cergy Préfecture - Sartrouville (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426036,DUA854,"L","Garches Marnes la Coquette - La Défense Grande Arche (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426076,DUA854,"L","Marly le Roi - La Défense Grande Arche (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426018,DUA854,"L","Marly le Roi - Saint-Cloud (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426040,DUA854,"L","Nanterre Université - Bécon les Bruyères (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426028,DUA854,"L","Saint-Cloud - La Défense Grande Arche (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426078,DUA854,"L","Saint-Nom la Bretèche Forêt de Marly - La Défense Grande Arche (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426038,DUA854,"L","Saint-Nom la Bretèche Forêt de Marly - Saint-Cloud (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426058,DUA854,"L","Sartrouville - Bécon les Bruyères (Bus de substitution)","",3,,7584BC,FFFFFF
DUA80085454278560,DUA854,"L","Travaux Cergy Le Haut - Sartrouville","",3,,7584BC,FFFFFF
DUA80085454278740,DUA854,"L","Travaux St Nom la Bretèche Forêt de Marly - St Germain Grande Ceinture","",3,,7584BC,FFFFFF
DUA80085454278540,DUA854,"L","Travaux Versailles Rive Droite - La Défense","",3,,7584BC,FFFFFF
DUA80085454278780,DUA854,"L","Travaux Versailles Rive Droite - Saint-Cloud","",3,,7584BC,FFFFFF
DUA8008545426054,DUA854,"L","Versailles Rive Droite - La Défense Grande Arche (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426006,DUA854,"L","Versailles Rive Droite - Saint-Cloud (Bus de substitution)","",3,,7584BC,FFFFFF
DUA80085050978511,DUA850,"T4","Aulnay sous Bois - Bondy","",3,,FFBF00,FFFFFF
DUA8008505096001,DUA850,"T4","Aulnay sous Bois - Bondy (Bus de substitution)","",3,,FFBF00,FFFFFF
DUA80085050978520,DUA850,"T4","Bondy - Aulnay sous Bois","",3,,FFBF00,FFFFFF
DUA8008505096002,DUA850,"T4","Bondy - Aulnay sous Bois (Bus de substitution)","",3,,FFBF00,FFFFFF
DUA8008055916027,DUA805,"E","Bondy - Villiers sur Marne Le Plessis Trévise (Bus de substitution)","",3,,BD76A1,FFFFFF
DUA8008055916075,DUA805,"E","Gare de l'Est - Chelles Gournay (Bus de Substitution)","",3,,BD76A1,FFFFFF
DUA8008055916009,DUA805,"E","Gretz Armainvilliers - Tournan (Bus de substitution)","",3,,BD76A1,FFFFFF
DUA8008055916001,DUA805,"E","Nogent le Perreux - Tournan (Bus de substitution)","",3,,BD76A1,FFFFFF
DUA8008055916015,DUA805,"E","Nogent le Perreux - Villiers sur Marne Le Plessis Trévise (Bus de substitution)","",3,,BD76A1,FFFFFF
DUA8008055916011,DUA805,"E","Rosny Bois Perrier - Chelles Gournay (Bus de substitution)","",3,,BD76A1,FFFFFF
DUA8008055916077,DUA805,"E","Rosny Bois Perrier - Villiers sur Marne Le Plessis Trévise (Bus de Substitution)","",3,,BD76A1,FFFFFF
DUA8008055916003,DUA805,"E","Villiers sur Marne Le Plessis Trévise - Tournan (Bus de substitution)","",3,,BD76A1,FFFFFF
DUA8008055916008,DUA805,"E","Tournan - Gretz Armainvilliers (Bus de substitution)","",3,,BD76A1,FFFFFF
DUA8008055916018,DUA805,"E","Villiers sur Marne Le Plessis Trévise - Gare de l'Est (Bus de substitution)","",3,,BD76A1,FFFFFF
DUA8008055916054,DUA805,"E","Villiers sur Marne Le Plessis Trévise - Les Boullereaux Champigny (Bus de Substitution)","",3,,BD76A1,FFFFFF
DUA8008055916002,DUA805,"E","Villiers sur Marne Le Plessis Trévise - Nogent le Perreux (Bus de substitution)","",3,,BD76A1,FFFFFF
DUA8108020610023,DUA802,"B","Aulnay sous Bois - Robinson","",2,,427DBD,FFFFFF
DUA8108020610005,DUA802,"B","Aulnay sous Bois - Saint-Rémy lès Chevreuse (Massy Verrières)","",2,,427DBD,FFFFFF
DUA8108020612071,DUA802,"B","Aéroport Charles de Gaulle 1 (Terminal 1 - Terminal 3) - Massy Palaiseau","",2,,427DBD,FFFFFF
DUA8108020610007,DUA802,"B","Aéroport Charles de Gaulle 2 TGV (Terminal 2) - Denfert-Rochereau","",2,,427DBD,FFFFFF
DUA8108020612007,DUA802,"B","Aéroport Charles de Gaulle 2 TGV (Terminal 2) - Laplace","",2,,427DBD,FFFFFF
DUA8108020612009,DUA802,"B","Aéroport Charles de Gaulle 2 TGV (Terminal 2) - Massy Palaiseau","",2,,427DBD,FFFFFF
DUA8108020610011,DUA802,"B","Aéroport Charles de Gaulle 2 TGV (Terminal 2) - Orsay Ville","",2,,427DBD,FFFFFF
DUA8108020612011,DUA802,"B","Aéroport Charles de Gaulle 2 TGV (Terminal 2) - Robinson","",2,,427DBD,FFFFFF
DUA8108020610019,DUA802,"B","Aéroport Charles de Gaulle 2 TGV (Terminal 2) - Saint-Rémy lès Chevreuse","",2,,427DBD,FFFFFF
DUA8108020612021,DUA802,"B","Gare du Nord RER - Denfert-Rochereau","",2,,427DBD,FFFFFF
DUA8108020612001,DUA802,"B","Gare du Nord RER - Massy Palaiseau","",2,,427DBD,FFFFFF
DUA8108020612079,DUA802,"B","Gare du Nord RER - Massy Verrières","",2,,427DBD,FFFFFF
DUA8108020612003,DUA802,"B","Gare du Nord RER - Robinson","",2,,427DBD,FFFFFF
DUA8108020610033,DUA802,"B","Gare du Nord RER - Saint-Rémy lès Chevreuse","",2,,427DBD,FFFFFF
DUA8108020612057,DUA802,"B","La Plaine Stade de France - Denfert-Rochereau","",2,,427DBD,FFFFFF
DUA8108020610041,DUA802,"B","La Plaine Stade de France - Massy Palaiseau","",2,,427DBD,FFFFFF
DUA8108020610003,DUA802,"B","La Plaine Stade de France - Orsay Ville","",2,,427DBD,FFFFFF
DUA8108020612075,DUA802,"B","La Plaine Stade de France - Robinson","",2,,427DBD,FFFFFF
DUA8108020612013,DUA802,"B","La Plaine Stade de France - Saint-Rémy lès Chevreuse","",2,,427DBD,FFFFFF
DUA8108020610027,DUA802,"B","La Plaine Stade de France - Saint-Rémy lès Chevreuse","",2,,427DBD,FFFFFF
DUA8108020610001,DUA802,"B","Massy Palaiseau - Saint-Rémy lès Chevreuse","",2,,427DBD,FFFFFF
DUA8108020612005,DUA802,"B","Mitry Claye - Denfert-Rochereau","",2,,427DBD,FFFFFF
DUA8108020610013,DUA802,"B","Mitry Claye - Laplace (La Plaine Stade de France)","",2,,427DBD,FFFFFF
DUA8108020610009,DUA802,"B","Mitry Claye - Massy Palaiseau","",2,,427DBD,FFFFFF
DUA8108020610015,DUA802,"B","Mitry Claye - Orsay Ville","",2,,427DBD,FFFFFF
DUA8108020612081,DUA802,"B","Mitry Claye - Palaison Villebon","",2,,427DBD,FFFFFF
DUA8108020610021,DUA802,"B","Mitry Claye - Robinson (La Plaine Stade de France)","",2,,427DBD,FFFFFF
DUA8108020610017,DUA802,"B","Mitry Claye - Saint-Rémy lès Chevreuse (Massy Verrières)","",2,,427DBD,FFFFFF
DUA8108020610002,DUA802,"B","Châtelet les Halles - Aulnay sous Bois","",2,,427DBD,FFFFFF
DUA8108020612012,DUA802,"B","Denfert-Rochereau - Aéroport Charles de Gaulle 2 TGV (Terminal 2)","",2,,427DBD,FFFFFF
DUA8108020612052,DUA802,"B","Denfert-Rochereau - La Plaine Stade de France","",2,,427DBD,FFFFFF
DUA8108020612004,DUA802,"B","Denfert-Rochereau - Mitry Claye","",2,,427DBD,FFFFFF
DUA8108020612022,DUA802,"B","Gare du Nord RER - Aéroport Charles de Gaulle 2 TGV (Terminal 2)","",2,,427DBD,FFFFFF
DUA8108020610020,DUA802,"B","Gare du Nord RER - Mitry Claye","",2,,427DBD,FFFFFF
DUA8108020612002,DUA802,"B","Gare du Nord Surface - Aéroport Charles de Gaulle 2 TGV (Terminal 2)","",2,,427DBD,FFFFFF
DUA8108020612008,DUA802,"B","Laplace - Aéroport Charles de Gaulle 2 TGV (Terminal 2)","",2,,427DBD,FFFFFF
DUA8108020612074,DUA802,"B","Laplace - La Plaine Stade de France","",2,,427DBD,FFFFFF
DUA8108020612006,DUA802,"B","Laplace - Mitry Claye","",2,,427DBD,FFFFFF
DUA8108020610038,DUA802,"B","Massy Palaiseau - Aulnay sous Bois","",2,,427DBD,FFFFFF
DUA8108020612016,DUA802,"B","Massy Palaiseau - Aéroport Charles de Gaulle 2 TGV (Terminal 2) (Les Baconnets)","",2,,427DBD,FFFFFF
DUA8108020610036,DUA802,"B","Massy Palaiseau - Gare du Nord RER","",2,,427DBD,FFFFFF
DUA8108020612072,DUA802,"B","Massy Palaiseau - La Plaine Stade de France","",2,,427DBD,FFFFFF
DUA8108020610026,DUA802,"B","Massy Palaiseau - Mitry Claye","",2,,427DBD,FFFFFF
DUA8108020610012,DUA802,"B","Orsay Ville - Aéroport Charles de Gaulle 2 TGV (Terminal 2)","",2,,427DBD,FFFFFF
DUA8108020610016,DUA802,"B","Orsay Ville - La Plaine Stade de France","",2,,427DBD,FFFFFF
DUA8108020610014,DUA802,"B","Orsay Ville - Mitry Claye","",2,,427DBD,FFFFFF
DUA8108020612014,DUA802,"B","Robinson - Aéroport Charles de Gaulle 2 TGV (Terminal 2)","",2,,427DBD,FFFFFF
DUA8108020610024,DUA802,"B","Robinson - Aéroport Charles de Gaulle 2 TGV (Terminal 2)","",2,,427DBD,FFFFFF
DUA8108020610008,DUA802,"B","Robinson - Gare du Nord RER","",2,,427DBD,FFFFFF
DUA8108020610028,DUA802,"B","Robinson - La Plaine Stade de France","",2,,427DBD,FFFFFF
DUA8108020610022,DUA802,"B","Robinson - Mitry Claye (La Plaine Stade de France)","",2,,427DBD,FFFFFF
DUA8108020612076,DUA802,"B","Saint-Rémy Les Chevreuses - Villeparisis Mitry le Neuf","",2,,427DBD,FFFFFF
DUA8108020612018,DUA802,"B","Saint-Rémy lès Chevreuse - Aéroport Charles de Gaulle 2 TGV (Terminal 2)","",2,,427DBD,FFFFFF
DUA8108020610018,DUA802,"B","Saint-Rémy lès Chevreuse - Aéroport Charles de Gaulle 2 TGV (Terminal 2)","",2,,427DBD,FFFFFF
DUA8108020610010,DUA802,"B","Saint-Rémy lès Chevreuse - Aéroport Charles de Gaulle 2 TGV (Terminal 2) (Massy Verrières)","",2,,427DBD,FFFFFF
DUA8108020612020,DUA802,"B","Saint-Rémy lès Chevreuse - Gare du Nord RER","",2,,427DBD,FFFFFF
DUA8108020612066,DUA802,"B","Saint-Rémy lès Chevreuse - La Plaine Stade de France","",2,,427DBD,FFFFFF
DUA8108020610004,DUA802,"B","Saint-Rémy lès Chevreuse - Massy Palaiseau","",2,,427DBD,FFFFFF
DUA8108020612010,DUA802,"B","Saint-Rémy lès Chevreuse - Mitry Claye (Les Baconnets)","",2,,427DBD,FFFFFF
DUA8108020610006,DUA802,"B","Saint-Rémy lès Chevreuse - Mitry Claye (Massy Verrières)","",2,,427DBD,FFFFFF
DUA8008050912051,DUA805,"E","Gare de l'Est - Bondy","",2,,BD76A1,FFFFFF
DUA8008050912021,DUA805,"E","Gare de l'Est - Chelles Gournay","",2,,BD76A1,FFFFFF
DUA8008050912001,DUA805,"E","Gare de l'Est - Gretz Armainvilliers","",2,,BD76A1,FFFFFF
DUA8008050912023,DUA805,"E","Gare de l'Est - Nogent le Perreux","",2,,BD76A1,FFFFFF
DUA8008050912005,DUA805,"E","Gare de l'Est - Tournan","",2,,BD76A1,FFFFFF
DUA8008050912003,DUA805,"E","Gare de l'Est - Villiers sur Marne Le Plessis Trévise","",2,,BD76A1,FFFFFF
DUA8008050912007,DUA805,"E","Haussmann Saint-Lazare - Bondy","",2,,BD76A1,FFFFFF
DUA8008050912009,DUA805,"E","Haussmann Saint-Lazare - Chelles Gournay","",2,,BD76A1,FFFFFF
DUA8008050910009,DUA805,"E","Haussmann Saint-Lazare - Gretz Armainvilliers","",2,,BD76A1,FFFFFF
DUA8008050910003,DUA805,"E","Haussmann Saint-Lazare - Magenta","",2,,BD76A1,FFFFFF
DUA8008050912013,DUA805,"E","Haussmann Saint-Lazare - Nogent le Perreux","",2,,BD76A1,FFFFFF
DUA8008050910005,DUA805,"E","Haussmann Saint-Lazare - Tournan","",2,,BD76A1,FFFFFF
DUA8008050910001,DUA805,"E","Haussmann Saint-Lazare - Villiers sur Marne Le Plessis Trévise","",2,,BD76A1,FFFFFF
DUA8008050912006,DUA805,"E","Chelles Gournay - Gare de l'Est","",2,,BD76A1,FFFFFF
DUA8008050910008,DUA805,"E","Chelles Gournay - Haussmann Saint-Lazare","",2,,BD76A1,FFFFFF
DUA8008050910010,DUA805,"E","Gretz Armainvilliers - Haussmann Saint-Lazare","",2,,BD76A1,FFFFFF
DUA8008050910006,DUA805,"E","Magenta - Haussmann Saint-Lazare","",2,,BD76A1,FFFFFF
DUA8008050912020,DUA805,"E","Nogent le Perreux - Gare de l'Est","",2,,BD76A1,FFFFFF
DUA8008050912004,DUA805,"E","Nogent le Perreux - Haussmann Saint-Lazare","",2,,BD76A1,FFFFFF
DUA8008050912008,DUA805,"E","Tournan - Gare de l'Est","",2,,BD76A1,FFFFFF
DUA8008050910004,DUA805,"E","Tournan - Haussmann Saint-Lazare","",2,,BD76A1,FFFFFF
DUA8008050912002,DUA805,"E","Villiers sur Marne Le Plessis Trévise - Gare de l'Est","",2,,BD76A1,FFFFFF
DUA8008050912016,DUA805,"E","Villiers sur Marne Le Plessis Trévise - Haussmann Saint-Lazare","",2,,BD76A1,FFFFFF
DUA8008030710013,DUA803,"C","Brétigny - Dourdan","",2,,FCD946,FFFFFF
DUA8008030710033,DUA803,"C","Chaville Vélizy - Bibliothèque François Mitterrand","",2,,FCD946,FFFFFF
DUA8008030710037,DUA803,"C","Chaville Vélizy - Dourdan","",2,,FCD946,FFFFFF
DUA8008030710035,DUA803,"C","Chaville Vélizy - Dourdan la Forêt","",2,,FCD946,FFFFFF
DUA8008030712121,DUA803,"C","Chaville Vélizy - Versailles Chantiers via Juvisy","",2,,FCD946,FFFFFF
DUA8008030712215,DUA803,"C","Ermont Eaubonne - Avenue Henri Martin","",2,,FCD946,FFFFFF
DUA8008030712119,DUA803,"C","Ermont Eaubonne - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030712015,DUA803,"C","Ermont Eaubonne - Pont de Rungis Aéroport d'Orly","",2,,FCD946,FFFFFF
DUA8008030712221,DUA803,"C","Gare d'Austerlitz - Dourdan","",2,,FCD946,FFFFFF
DUA8008030712149,DUA803,"C","Gare d'Austerlitz RER - Brétigny","",2,,FCD946,FFFFFF
DUA8008030712175,DUA803,"C","Gare d'Austerlitz RER - Brétigny","",2,,FCD946,FFFFFF
DUA8008030712007,DUA803,"C","Gare d'Austerlitz RER - Dourdan","",2,,FCD946,FFFFFF
DUA8008030712183,DUA803,"C","Gare d'Austerlitz RER - Juvisy","",2,,FCD946,FFFFFF
DUA8008030710043,DUA803,"C","Gare d'Austerlitz RER - Massy Palaiseau","",2,,FCD946,FFFFFF
DUA8008030712195,DUA803,"C","Gare d'Austerlitz RER - Massy Palaiseau via Juvisy","",2,,FCD946,FFFFFF
DUA8008030712155,DUA803,"C","Gare d'Austerlitz RER - Orly Ville","",2,,FCD946,FFFFFF
DUA8008030710047,DUA803,"C","Gare d'Austerlitz RER - Pont de Rungis Aéroport d'Orly","",2,,FCD946,FFFFFF
DUA8008030712001,DUA803,"C","Gare d'Austerlitz RER - Saint-Martin d'Etampes","",2,,FCD946,FFFFFF
DUA8008030712053,DUA803,"C","Gare d'Austerlitz RER - Saint-Martin d'Etampes","",2,,FCD946,FFFFFF
DUA8008030710005,DUA803,"C","Gare d'Austerlitz RER - Saint-Quentin en Yvelines","",2,,FCD946,FFFFFF
DUA8008030712235,DUA803,"C","Gare d'Austerlitz RER - Savigny sur Orge","",2,,FCD946,FFFFFF
DUA8008030712009,DUA803,"C","Gare d'Austerlitz RER - Versailles Chantiers","",2,,FCD946,FFFFFF
DUA8008030712065,DUA803,"C","Gare d'Austerlitz RER - Versailles Chantiers","",2,,FCD946,FFFFFF
DUA8008030712173,DUA803,"C","Invalides - Brétigny","",2,,FCD946,FFFFFF
DUA8008030710003,DUA803,"C","Invalides - Dourdan","",2,,FCD946,FFFFFF
DUA8008030710025,DUA803,"C","Invalides - Dourdan la Forêt","",2,,FCD946,FFFFFF
DUA8008030712081,DUA803,"C","Invalides - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030712033,DUA803,"C","Invalides - Juvisy","",2,,FCD946,FFFFFF
DUA8008030712091,DUA803,"C","Invalides - Saint-Chéron","",2,,FCD946,FFFFFF
DUA8008030710001,DUA803,"C","Invalides - Saint-Martin d'Etampes","",2,,FCD946,FFFFFF
DUA8008030712113,DUA803,"C","Invalides - Savigny sur Orge","",2,,FCD946,FFFFFF
DUA8008030712129,DUA803,"C","Invalides - Versailles Chantiers via Juvisy","",2,,FCD946,FFFFFF
DUA8008030712225,DUA803,"C","Juvisy - Bretigny","",2,,FCD946,FFFFFF
DUA8008030712037,DUA803,"C","Juvisy - Saint-Martin d'Etampes","",2,,FCD946,FFFFFF
DUA8008030712023,DUA803,"C","Juvisy - Versailles Chantiers","",2,,FCD946,FFFFFF
DUA8008030712167,DUA803,"C","Massy Palaiseau - Versailles Chantiers","",2,,FCD946,FFFFFF
DUA8008030712051,DUA803,"C","Montigny Beauchamp - Avenue Henri Martin","",2,,FCD946,FFFFFF
DUA8008030710011,DUA803,"C","Montigny Beauchamp - Bibliothèque François Mitterrand","",2,,FCD946,FFFFFF
DUA8008030710017,DUA803,"C","Montigny Beauchamp - Brétigny","",2,,FCD946,FFFFFF
DUA8008030710069,DUA803,"C","Montigny Beauchamp - Dourdan","",2,,FCD946,FFFFFF
DUA8008030710009,DUA803,"C","Montigny Beauchamp - Dourdan (Saint-Michel sur Orge)","",2,,FCD946,FFFFFF
DUA8008030712027,DUA803,"C","Montigny Beauchamp - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030712095,DUA803,"C","Montigny Beauchamp - Invalides","",2,,FCD946,FFFFFF
DUA8008030710049,DUA803,"C","Montigny Beauchamp - Pont de Rungis Aéroport d'Orly","",2,,FCD946,FFFFFF
DUA8008030712231,DUA803,"C","Montigny Beauchamp - Saint-Chéron","",2,,FCD946,FFFFFF
DUA8008030712135,DUA803,"C","Musée d'Orsay - Saint-Martin d'Etampes","",2,,FCD946,FFFFFF
DUA8008030712237,DUA803,"C","Musée d'Orsay - Savigny sur Orge","",2,,FCD946,FFFFFF
DUA8008030710007,DUA803,"C","Neuilly Porte Maillot - Pont de Rungis Aéroport d'Orly","",2,,FCD946,FFFFFF
DUA8008030712233,DUA803,"C","Pont de l'Alma - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030712003,DUA803,"C","Pont du Garigliano Hôpital Européen Georges Pompidou - Dourdan","",2,,FCD946,FFFFFF
DUA8008030712049,DUA803,"C","Pontoise - Avenue Henri Martin","",2,,FCD946,FFFFFF
DUA8008030712029,DUA803,"C","Pontoise - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030710041,DUA803,"C","Pontoise - Massy Palaiseau","",2,,FCD946,FFFFFF
DUA8008030712143,DUA803,"C","Pontoise - Orly Ville","",2,,FCD946,FFFFFF
DUA8008030710045,DUA803,"C","Pontoise - Pont de Rungis Aéroport d'Orly","",2,,FCD946,FFFFFF
DUA8008030710019,DUA803,"C","Porte de Clichy - Brétigny","",2,,FCD946,FFFFFF
DUA8008030712229,DUA803,"C","Saint-Quentin en Yvelines - Dourdan","",2,,FCD946,FFFFFF
DUA8008030710027,DUA803,"C","Saint-Quentin en Yvelines - Dourdan la Forêt","",2,,FCD946,FFFFFF
DUA8008030712011,DUA803,"C","Saint-Quentin en Yvelines - Etampes","",2,,FCD946,FFFFFF
DUA8008030712025,DUA803,"C","Saint-Quentin en Yvelines - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030712199,DUA803,"C","Saint-Quentin en Yvelines - Javel via Viroflay Rive Gauche","",2,,FCD946,FFFFFF
DUA8008030710029,DUA803,"C","Saint-Quentin en Yvelines - Saint-Martin d'Etampes","",2,,FCD946,FFFFFF
DUA8008030712021,DUA803,"C","Versailles Rive Gauche Château de Versailles - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030712075,DUA803,"C","Versailles Rive Gauche Château de Versailles - Invalides","",2,,FCD946,FFFFFF
DUA8008030712201,DUA803,"C","Versailles Rive Gauche Château de Versailles - Javel","",2,,FCD946,FFFFFF
DUA8008030710051,DUA803,"C","Versailles Rive Gauche Château de Versailles - Juvisy","",2,,FCD946,FFFFFF
DUA8008030712203,DUA803,"C","Versailles Rive Gauche Château de Versailles - Massy Palaiseau via Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030710021,DUA803,"C","Versailles Rive Gauche Château de Versailles - Versailles Chantiers","",2,,FCD946,FFFFFF
DUA8008030712197,DUA803,"C","Versailles Rive Gauche Château de Versailles - Versailles Chantiers via Juvisy","",2,,FCD946,FFFFFF
DUA8008030712188,DUA803,"C","Avenue Foch - Montigny Beauchamp","",2,,FCD946,FFFFFF
DUA8008030712210,DUA803,"C","Avenue Henri Martin - Ermont Eaubonne","",2,,FCD946,FFFFFF
DUA8008030712094,DUA803,"C","Avenue Henri Martin - Montigny Beauchamp","",2,,FCD946,FFFFFF
DUA8008030712158,DUA803,"C","Avenue Henri Martin - Pontoise","",2,,FCD946,FFFFFF
DUA8008030710026,DUA803,"C","Bibliothèque François Mitterrand - Chaville Vélizy","",2,,FCD946,FFFFFF
DUA8008030710008,DUA803,"C","Bibliothèque François Mitterrand - Montigny Beauchamp","",2,,FCD946,FFFFFF
DUA8008030712212,DUA803,"C","Bibliothèque François Mitterrand - Versailles Rive Gauche Château de Versailles","",2,,FCD946,FFFFFF
DUA8008030712232,DUA803,"C","Brétigny - Gare d'Austerlitz","",2,,FCD946,FFFFFF
DUA8008030712170,DUA803,"C","Brétigny - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030710032,DUA803,"C","Brétigny - Invalides","",2,,FCD946,FFFFFF
DUA8008030712238,DUA803,"C","Brétigny - Juvisy","",2,,FCD946,FFFFFF
DUA8008030710010,DUA803,"C","Brétigny - Montigny Beauchamp","",2,,FCD946,FFFFFF
DUA8008030710020,DUA803,"C","Dourdan - Chaville Vélizy","",2,,FCD946,FFFFFF
DUA8008030712214,DUA803,"C","Dourdan - Gare d'Austerlitz","",2,,FCD946,FFFFFF
DUA8008030712138,DUA803,"C","Dourdan - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030710030,DUA803,"C","Dourdan - Invalides (Saint-Michel sur Orge)","",2,,FCD946,FFFFFF
DUA8008030710004,DUA803,"C","Dourdan - Montigny Beauchamp (Saint-Michel sur Orge)","",2,,FCD946,FFFFFF
DUA8008030710012,DUA803,"C","Dourdan - Saint-Quentin en Yvelines","",2,,FCD946,FFFFFF
DUA8008030710028,DUA803,"C","Dourdan la Forêt - Invalides","",2,,FCD946,FFFFFF
DUA8008030710038,DUA803,"C","Dourdan la Forêt - Saint-Quentin en Yvelines","",2,,FCD946,FFFFFF
DUA8008030712008,DUA803,"C","Etampes - Pont du Garigliano Hôpital Européen Georges Pompidou","",2,,FCD946,FFFFFF
DUA8008030712014,DUA803,"C","Etampes - Saint-Quentin en Yvelines","",2,,FCD946,FFFFFF
DUA8008030710002,DUA803,"C","Gare d'Austerlitz RER - Ermont Eaubonne","",2,,FCD946,FFFFFF
DUA8008030712246,DUA803,"C","Gare d'Austerlitz RER - Invalides","",2,,FCD946,FFFFFF
DUA8008030712002,DUA803,"C","Gare d'Austerlitz RER - Montigny Beauchamp","",2,,FCD946,FFFFFF
DUA8008030712174,DUA803,"C","Gare d'Austerlitz RER - Pontoise","",2,,FCD946,FFFFFF
DUA8008030712036,DUA803,"C","Gare d'Austerlitz RER - Versailles Rive Gauche Château de Versailles","",2,,FCD946,FFFFFF
DUA8008030712090,DUA803,"C","Invalides - Versailles Rive Gauche Château de Versailles","",2,,FCD946,FFFFFF
DUA8008030712190,DUA803,"C","Javel - Saint-Quentin en Yvelines via Viroflay Rive Gauche","",2,,FCD946,FFFFFF
DUA8008030712192,DUA803,"C","Javel - Versailles Rive Gauche Château de Versailles","",2,,FCD946,FFFFFF
DUA8008030712182,DUA803,"C","Juvisy - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030712042,DUA803,"C","Juvisy - Invalides","",2,,FCD946,FFFFFF
DUA8008030712220,DUA803,"C","Juvisy - Versailles Chantiers","",2,,FCD946,FFFFFF
DUA8008030712006,DUA803,"C","Juvisy - Versailles Rive Gauche Château de Versailles","",2,,FCD946,FFFFFF
DUA8008030712248,DUA803,"C","Massy Palaiseau - Champs de Mars Tour Eiffel","",2,,FCD946,FFFFFF
DUA8008030712060,DUA803,"C","Massy Palaiseau - Ermont Eaubonne","",2,,FCD946,FFFFFF
DUA8008030712084,DUA803,"C","Massy Palaiseau - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030710018,DUA803,"C","Massy Palaiseau - Montigny Beauchamp","",2,,FCD946,FFFFFF
DUA8008030710036,DUA803,"C","Massy Palaiseau - Pontoise","",2,,FCD946,FFFFFF
DUA8008030710048,DUA803,"C","Massy Palaiseau - Versailles Rive Gauche Château de Versailles","",2,,FCD946,FFFFFF
DUA8008030712154,DUA803,"C","Musée d'Orsay - Saint-Quentin en Yvelines","",2,,FCD946,FFFFFF
DUA8008030712242,DUA803,"C","Orly Ville - Champs de Mars Tour Eiffel","",2,,FCD946,FFFFFF
DUA8008030712092,DUA803,"C","Orly Ville - Gare d'austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030712244,DUA803,"C","Orly Ville - Pontoise","",2,,FCD946,FFFFFF
DUA8008030712026,DUA803,"C","Pont de Rungis Aéroport d'Orly - Ermont Eaubonne","",2,,FCD946,FFFFFF
DUA8008030710016,DUA803,"C","Pont de Rungis Aéroport d'Orly - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030710024,DUA803,"C","Pont de Rungis Aéroport d'Orly - Montigny Beauchamp","",2,,FCD946,FFFFFF
DUA8008030710006,DUA803,"C","Pont de Rungis Aéroport d'Orly - Pontoise","",2,,FCD946,FFFFFF
DUA8008030712240,DUA803,"C","Saint-Chéron - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
DUA8008030712080,DUA803,"C","Saint-Chéron - Invalides","",2,,FCD946,FFFFFF
DUA8008030710060,DUA803,"C","Saint-Martin d'Etampes - Chaville Vélizy","",2,,FCD946,FFFFFF
DUA8008030712134,DUA803,"C","Saint-Martin d'Etampes - Gare d'Austerlitz RER","",2,,FCD946,FFFFFF
